"2057","2016-12-22 11:48:05","Restaurants","1493","admin@neki","1","False","2057","2016-12-22 11:48:05","1","10","Restaurants","","False","1493","False"
"2057","2016-12-21 16:16:18","Marinero Pizzeria","1492","admin@neki","1","False","2057","2016-12-21 16:16:18","1","82","Marinero Pizzeria","","False","1492","False"
"2057","2016-12-21 16:13:46","Maslina","1491","admin@neki","1","False","2057","2016-12-21 16:13:46","1","82","Maslina","","False","1491","False"
"2057","2016-12-21 15:58:07","Istanbul Cafe & Restaurant","1490","admin@neki","1","False","2057","2016-12-21 15:58:07","1","82","Istanbul Cafe & Restaurant","","False","1490","False"
"2057","2016-12-21 12:10:11","Bella Vista Restaurant","1489","admin@neki","1","False","2057","2016-12-21 12:10:11","1","82","Bella Vista Restaurant","","False","1489","False"
"2057","2016-12-15 11:17:14","B&B Marshall","1488","admin@neki","1","False","2057","2016-12-15 11:17:14","1","92","B&B Marshall","","False","1488","False"
"2057","2016-12-15 11:07:39","Sulejman","1487","admin@neki","1","False","2057","2016-12-15 11:07:39","1","92","Sulejman","","False","1487","False"
"2057","2016-12-15 11:01:47","Park","1486","admin@neki","1","False","2057","2016-12-15 11:01:47","1","92","Park","","False","1486","False"
"2057","2016-12-15 10:56:20","Hum","1485","admin@neki","1","False","2057","2016-12-15 10:56:20","1","92","Hum","","False","1485","False"
"2057","2016-12-15 10:44:59","Globus","1484","admin@neki","1","False","2057","2016-12-15 10:44:59","1","92","Globus","","False","1484","False"
"2057","2016-12-15 10:36:24","Anri","1483","admin@neki","1","False","2057","2016-12-15 10:36:24","1","92","Anri","","False","1483","False"
"2057","2016-12-15 10:26:45","Shangri La Mansion","1482","admin@neki","1","False","2057","2016-12-15 10:26:45","1","92","Shangri La Mansion","","False","1482","False"
"2057","2016-12-15 10:15:29","Nur","1481","admin@neki","1","False","2057","2016-12-15 10:15:29","1","92","Nur","","False","1481","False"
"2057","2016-12-15 10:08:41","Cardak","1480","admin@neki","1","False","2057","2016-12-15 10:08:41","1","92","Cardak","","False","1480","False"
